target,capacity,fitness,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
GA_0.9,13034,7728.267578125,1.4199999570846558,964.0,980.0,467.0799865722656,4.0,9.0,290.1795959472656,340,404,183,596,835,964,508,75,850,828,335,307,644,277,115,367,711,180,592,684,167,264,871,119,886,669,457,456,177,63,4,143,211,338,421,139,727,894,824,54,654,176,901,460,421,611,635,615,562,98,348,800,172,161,550,443,313,273,665,702,109,514,177,106,547,865,858,341,221,530,957,586,446,808,300,101,116,865,656,18,940,317,410,49,980,276,9,103,958,954,411,656,431,241,558,884,830,85,342,914
GA_0.9,16883,7452.71728515625,1.809999942779541,964.0,980.0,473.6099853515625,4.0,9.0,285.2360534667969,340,404,183,596,835,964,508,75,850,828,889,307,644,277,115,367,711,180,592,684,167,264,566,119,886,445,457,456,177,681,4,143,211,338,421,139,727,894,824,54,654,867,901,460,421,611,635,615,562,98,348,800,172,161,550,443,313,273,394,702,109,514,177,106,719,865,858,341,221,530,957,586,446,808,300,101,116,865,656,18,940,317,410,49,980,276,9,103,958,372,411,656,431,241,558,884,830,85,342,914
GA_0.9,8600,332.0704345703125,3.1499998569488525,999.0,965.0,484.1400146484375,4.0,4.0,290.6572265625,673,404,894,596,853,964,643,275,983,828,338,307,709,934,115,218,639,748,120,413,463,726,871,119,235,669,999,565,177,63,4,143,255,338,404,139,727,894,522,21,776,176,901,460,421,673,448,615,206,98,851,514,172,460,4,443,285,273,394,702,109,7,936,841,547,134,858,341,221,530,259,535,354,524,149,501,116,865,656,159,940,317,157,699,510,965,849,440,958,372,75,656,431,241,957,435,830,85,342,653
GA_0.9,18942,52.289649963378906,2.5899996757507324,1000.0,958.0,529.3400268554688,4.0,4.0,290.7157897949219,340,404,894,596,556,964,643,332,983,828,889,307,709,934,314,218,639,748,592,413,463,726,667,119,235,445,785,456,177,63,4,617,211,580,404,139,361,894,779,54,776,867,901,482,421,611,635,615,1000,98,851,759,172,161,4,443,28,273,394,702,358,956,410,841,547,865,399,341,14,530,361,586,546,808,712,501,116,865,656,159,940,317,157,493,920,276,849,858,958,372,75,401,861,257,957,884,864,160,175,914
GA_0.9,6574,623.72998046875,3.569999933242798,983.0,982.0,509.6700134277344,54.0,4.0,286.83953857421875,340,591,894,762,835,964,508,75,983,841,889,307,644,934,314,218,639,180,592,413,167,264,566,119,886,445,457,456,177,681,672,617,211,580,421,284,361,894,824,54,654,867,695,834,271,611,635,615,562,59,348,800,197,161,4,576,28,273,665,702,960,514,177,501,547,865,399,968,14,530,361,682,446,808,300,138,116,982,90,18,565,317,410,493,920,525,849,858,958,372,75,401,861,257,558,884,111,432,175,914
GA_0.9,13079,19.07958984375,3.6999998092651367,999.0,965.0,479.3299865722656,4.0,4.0,305.31292724609375,673,404,183,596,853,964,63,275,850,828,889,643,709,934,115,218,639,120,592,237,753,726,871,119,235,669,999,456,177,63,4,143,255,338,404,139,727,773,522,21,776,176,901,460,421,673,448,615,206,98,851,514,172,460,4,443,285,273,394,702,109,7,936,841,547,134,858,341,221,233,361,586,354,524,149,101,116,865,656,159,940,317,83,699,920,965,245,440,958,372,75,656,861,241,957,884,830,85,342,914
GA_0.9,14173,121.31983184814453,1.46999990940094,1000.0,980.0,512.1500244140625,4.0,9.0,305.4697570800781,673,719,183,596,835,964,508,75,850,828,335,643,644,277,115,367,711,120,592,684,167,726,871,119,458,669,999,456,177,63,4,617,211,338,404,139,727,773,824,54,776,176,901,460,421,673,635,615,1000,59,730,800,500,734,550,443,313,545,665,702,109,956,177,106,938,865,858,341,221,233,957,586,354,808,712,101,116,865,656,18,565,317,83,49,980,276,9,103,958,954,930,656,291,241,558,884,830,85,342,914
GA_0.8,24566,180.15000915527344,1.1100000143051147,972.0,991.0,507.2099914550781,15.0,7.0,290.28424072265625,62,484,299,546,651,75,889,972,568,702,734,645,15,923,366,919,418,165,283,750,107,732,326,130,284,414,595,744,67,134,264,901,969,158,646,438,419,320,50,271,857,232,655,709,221,248,359,751,963,268,465,444,598,901,503,405,740,45,218,346,510,866,665,784,55,831,438,797,796,956,696,797,10,827,991,741,807,547,7,801,106,547,709,944,36,392,356,769,59,119,777,255,725,537,829,638,311,258,379,690
GA_0.8,20862,69.25,6.019999980926514,1000.0,976.0,516.3699951171875,8.0,2.0,299.635986328125,898,729,538,659,375,486,938,977,743,160,245,231,975,566,178,370,203,522,54,976,1000,411,123,828,949,195,772,528,526,16,606,399,285,656,744,8,500,270,8,707,692,340,632,492,238,398,233,993,912,854,890,824,793,921,844,344,284,67,551,438,6,492,500,92,290,668,557,919,84,105,725,202,282,233,735,661,976,223,268,874,838,739,345,873,944,724,489,812,721,972,566,274,63,158,575,211,161,2,714,470
GA_0.8,24014,123.05976867675781,0.9899999499320984,972.0,975.0,514.5399780273438,34.0,10.0,283.7831115722656,62,484,299,546,758,356,271,972,568,702,734,828,393,912,319,919,34,711,351,685,107,732,326,745,115,414,595,58,200,134,865,901,101,158,646,891,419,941,50,336,712,284,655,709,399,248,524,638,963,268,778,720,434,901,503,470,740,791,166,346,391,866,614,784,55,331,228,307,796,956,696,797,10,938,831,467,807,92,421,724,106,547,709,363,36,392,356,100,817,82,551,255,725,975,829,638,709,197,379,690
GA_0.8,4828,99.5648422241211,0.9899999499320984,972.0,990.0,536.1699829101562,107.0,10.0,262.5474853515625,62,484,673,546,758,356,271,972,568,702,734,828,393,912,366,180,418,711,351,685,107,732,326,745,284,414,595,744,200,134,865,901,969,158,646,438,419,941,595,271,857,232,655,709,399,248,524,751,963,268,778,444,598,901,503,470,740,791,166,346,510,866,614,784,55,831,438,307,283,258,696,797,10,938,831,467,530,547,421,724,106,547,228,363,36,392,356,769,817,82,551,990,657,975,829,638,311,197,379,690
GA_0.8,9644,1501.2645263671875,0.6699999570846558,986.0,999.0,531.760009765625,59.0,7.0,294.0081787109375,804,159,673,546,986,356,889,972,976,477,843,645,702,912,366,180,418,711,283,898,107,83,326,130,563,414,595,744,67,566,264,901,969,158,59,779,104,941,595,234,857,105,655,709,243,248,359,751,346,986,465,444,598,496,503,470,740,791,166,346,510,866,614,227,55,831,438,797,796,956,696,595,75,938,198,467,999,996,7,724,580,322,228,989,715,392,356,357,59,119,328,268,767,975,779,705,311,197,868,403
GA_0.8,12919,452.6539306640625,0.5600000023841858,980.0,999.0,531.6799926757812,15.0,7.0,296.2412109375,62,484,797,546,651,74,889,152,976,702,843,645,15,923,366,919,418,165,283,750,107,732,830,130,284,197,595,744,67,134,264,901,969,158,322,779,419,320,50,271,857,232,980,709,221,473,359,751,963,268,465,444,299,901,503,405,740,45,218,346,510,866,665,442,55,466,438,797,796,956,696,797,756,827,991,741,999,547,7,801,580,322,709,944,36,392,356,769,59,907,777,268,725,537,779,638,311,236,868,690
GA_0.8,22944,417.8720703125,0.7599999904632568,986.0,999.0,557.9299926757812,59.0,7.0,278.47735595703125,804,484,673,546,986,356,889,972,568,645,195,881,702,673,684,302,418,711,283,685,107,732,919,745,563,414,595,744,67,566,700,901,969,158,59,438,104,845,885,271,857,105,655,709,399,473,131,751,346,85,465,595,598,25,503,470,740,470,218,290,510,866,171,784,55,831,438,307,796,258,696,797,756,938,198,467,999,996,7,801,580,322,994,989,873,392,356,769,817,119,551,268,767,537,832,705,311,258,868,690
GA_0.8,19312,267.3211975097656,0.9099999666213989,978.0,866.0,444.2099914550781,15.0,25.0,271.96649169921875,62,484,299,546,651,356,271,972,568,710,734,645,15,143,114,919,803,711,283,685,107,83,326,347,284,414,595,618,67,130,264,901,969,197,70,438,419,320,290,271,857,232,536,709,463,248,359,751,963,978,465,444,598,25,503,405,219,45,218,328,122,866,173,227,55,331,438,797,837,582,81,797,837,827,164,457,497,547,676,801,106,547,709,136,36,392,356,769,59,88,551,255,725,612,498,638,311,258,663,173
GA_0.8,4533,164.26165771484375,2.169999837875366,972.0,995.0,510.0400085449219,34.0,7.0,288.04461669921875,804,507,673,546,758,356,889,972,543,645,734,828,393,912,319,180,34,711,283,750,107,732,919,745,284,414,595,58,200,877,865,471,101,259,646,438,104,941,595,271,712,284,655,563,399,248,359,751,556,85,465,444,598,901,892,405,219,45,218,346,510,386,614,227,55,331,438,797,796,956,995,610,10,827,991,741,530,92,7,724,106,253,709,944,36,305,483,100,59,119,777,990,657,537,829,638,709,197,625,690
GA_0.8,23530,287.6896667480469,1.1399999856948853,976.0,996.0,511.4700012207031,50.0,7.0,292.5403747558594,62,484,299,546,651,75,889,972,976,702,734,881,702,923,366,919,418,165,283,750,107,732,326,130,284,414,595,744,67,566,264,901,969,158,646,438,646,845,50,271,857,105,655,709,243,248,131,751,346,268,465,595,598,496,908,405,740,45,218,346,510,866,171,784,55,831,438,797,796,956,214,797,10,827,198,741,807,996,7,801,580,547,709,944,36,392,356,769,59,119,328,268,767,537,779,638,311,258,379,690
GA_0.8,2532,414.6487731933594,0.7699999809265137,986.0,999.0,560.510009765625,59.0,7.0,282.60052490234375,804,484,673,546,986,356,889,972,568,645,843,881,702,912,366,302,418,711,283,898,107,732,919,130,563,414,595,744,67,566,264,901,969,158,59,438,104,941,595,271,857,105,655,709,399,473,131,751,346,986,465,444,598,25,503,470,740,470,218,290,510,866,614,784,55,831,438,797,796,956,696,595,756,938,198,467,999,996,7,724,580,322,994,989,715,392,356,357,59,119,551,268,767,537,779,705,311,258,868,690
GA_0.8,4267,950.7445678710938,4.109999656677246,1000.0,995.0,450.0299987792969,8.0,2.0,296.2926025390625,898,507,673,446,758,486,938,17,743,160,245,231,393,912,319,370,34,711,351,976,1000,83,919,745,115,195,772,58,200,16,865,399,285,259,59,8,104,270,8,336,692,340,632,563,238,398,524,638,556,85,778,720,434,921,892,344,284,67,551,328,6,492,614,92,713,331,228,307,283,258,995,202,282,233,831,467,976,92,421,724,675,253,345,873,873,305,489,812,721,82,566,274,63,975,832,211,161,2,625,470
GA_0.8,13671,46.47011947631836,0.7099999785423279,941.0,995.0,483.94000244140625,17.0,25.0,278.1500549316406,804,507,673,446,758,356,271,17,543,645,195,828,393,912,319,180,34,711,351,685,258,83,919,745,115,719,654,58,200,877,865,471,101,259,59,891,104,941,595,336,712,284,536,563,399,155,524,638,556,85,778,720,434,25,892,470,219,791,166,328,391,386,614,227,713,331,228,307,283,258,995,610,75,938,831,467,530,92,421,724,675,253,228,363,873,305,483,100,817,82,551,990,657,975,832,702,709,197,625,403
GA_0.8,7292,2033.5797119140625,0.9199999570846558,969.0,990.0,490.010009765625,17.0,10.0,280.9646911621094,62,484,299,546,758,75,889,17,543,702,195,828,393,912,366,180,34,711,283,750,107,83,326,130,284,414,595,744,200,877,865,901,969,259,59,438,104,941,50,271,712,284,655,563,221,248,359,751,556,268,778,444,598,25,503,470,740,791,166,346,391,386,665,784,55,831,228,797,796,258,696,610,10,827,831,741,530,547,421,724,675,253,709,944,36,305,356,769,817,82,551,990,657,537,832,702,311,197,625,403
GA_0.8,8262,3108.222412109375,2.799999952316284,1000.0,972.0,455.8900146484375,8.0,6.0,288.8984680175781,62,484,538,546,375,75,889,997,743,702,734,231,975,566,114,370,203,165,283,685,1000,411,919,347,305,414,595,618,67,134,163,901,769,656,70,8,500,320,50,271,857,232,536,709,221,248,359,219,963,268,465,291,598,901,844,405,219,45,551,346,6,316,665,227,290,331,438,266,84,956,696,108,10,827,735,457,497,223,7,801,106,689,345,944,36,392,356,769,732,972,551,255,927,158,829,638,311,258,379,470
GA_0.8,13217,5505.47900390625,5.229999542236328,977.0,976.0,491.92999267578125,8.0,2.0,270.07110595703125,898,484,673,546,758,486,271,977,568,160,245,828,393,566,178,370,203,711,351,685,107,411,326,745,284,414,772,528,526,16,606,399,285,656,646,8,419,270,595,707,857,232,655,709,238,398,233,751,963,854,890,824,598,921,844,470,740,67,551,438,6,492,614,92,55,668,557,919,283,258,696,797,10,233,735,467,976,223,421,874,106,547,228,873,36,724,489,769,721,82,566,274,657,158,575,211,311,2,714,470
GA_0.8,18718,6668.6533203125,0.5999999642372131,976.0,999.0,528.25,15.0,7.0,293.4859313964844,62,484,299,546,651,75,889,152,976,702,734,645,15,923,366,919,418,165,283,750,107,732,326,130,284,197,595,744,67,134,264,901,969,158,646,779,419,320,50,271,857,232,655,709,221,248,359,751,963,268,465,444,598,901,503,405,740,45,218,346,510,866,665,784,55,831,438,797,796,956,696,797,756,827,991,741,999,547,7,801,580,322,709,944,36,392,356,769,59,907,777,255,725,537,779,638,311,236,868,690
GA_0.8,2273,845.1613159179688,6.5,997.0,976.0,500.6199951171875,8.0,2.0,284.25067138671875,898,484,538,546,375,486,889,997,743,702,245,828,393,566,114,370,203,711,283,685,107,411,919,347,305,414,595,528,526,134,163,399,769,656,646,8,419,270,50,707,857,232,536,709,238,248,233,751,963,854,465,824,598,901,844,470,740,45,551,438,6,316,614,227,290,331,438,919,84,956,696,108,10,827,735,467,976,223,7,801,106,689,228,873,36,724,356,769,732,972,551,274,927,158,575,638,311,2,714,470
GA_0.8,20785,6456.60791015625,1.9399999380111694,972.0,999.0,514.2100219726562,15.0,7.0,294.0229797363281,804,484,299,546,651,356,889,972,568,702,843,881,15,923,366,919,418,165,283,750,107,732,919,130,563,414,595,744,67,134,264,901,969,158,646,438,104,941,50,271,857,232,655,709,221,248,131,751,963,268,465,444,598,25,503,470,740,45,218,346,510,866,665,784,55,831,438,797,796,956,696,595,10,827,198,741,999,547,7,724,580,322,709,989,36,392,356,769,59,119,551,268,767,537,779,638,311,258,379,690
GA_0.8,22763,6298.02783203125,1.4499999284744263,969.0,956.0,493.1499938964844,17.0,7.0,276.3144226074219,898,484,538,546,375,75,889,17,543,702,245,828,393,912,366,180,203,711,283,685,107,411,326,347,284,414,595,744,200,877,865,901,969,259,646,438,419,270,50,271,712,232,655,709,238,248,233,751,963,268,778,444,598,25,844,470,740,791,551,438,391,316,665,784,55,331,438,919,84,956,696,610,10,827,831,467,530,547,7,801,106,253,228,944,36,724,356,769,732,82,551,274,657,158,832,702,311,197,714,470
GA_0.8,22032,6825.865234375,6.439999580383301,1000.0,976.0,499.0799865722656,8.0,2.0,288.3006286621094,898,507,538,446,758,486,938,997,743,702,245,231,393,566,114,370,203,711,283,685,1000,83,919,745,115,195,595,528,526,134,865,399,285,656,646,8,419,270,50,707,857,340,632,563,238,398,524,751,556,854,465,824,434,921,892,344,740,67,551,328,6,316,614,92,713,331,228,307,84,956,696,108,10,827,735,467,976,223,7,724,675,689,228,873,36,305,489,812,721,972,551,274,927,158,832,211,311,2,714,470
GA_0.8,6727,4476.0830078125,2.879999876022339,1000.0,991.0,481.20001220703125,15.0,6.0,291.5709228515625,62,484,538,546,375,75,889,972,568,702,734,231,15,566,366,370,418,165,283,750,1000,732,919,130,305,414,595,744,67,134,264,901,769,656,70,438,419,320,50,271,857,232,536,709,221,248,359,751,963,268,465,444,598,901,844,405,219,45,551,346,6,316,665,227,55,331,438,797,84,956,696,108,10,827,991,457,807,547,7,801,106,689,709,944,36,392,356,769,732,972,777,255,725,158,829,638,311,258,379,690
GA_0.8,7778,5449.85791015625,0.9899999499320984,1000.0,995.0,433.2799987792969,8.0,6.0,297.05084228515625,898,484,673,446,758,486,938,17,743,702,245,231,975,566,319,370,203,165,351,976,1000,83,919,745,115,414,595,58,67,134,865,901,285,259,59,8,104,320,50,271,857,232,632,563,238,398,359,219,556,85,465,720,598,921,892,344,284,45,551,328,6,316,614,92,290,331,228,307,283,956,995,108,282,233,831,467,976,92,421,801,106,253,345,873,36,305,489,812,732,82,551,255,63,158,829,211,161,258,625,470
GA_0.8,6425,41.25,0.5899999737739563,997.0,990.0,464.82000732421875,55.0,25.0,271.1911315917969,274,610,543,393,758,356,271,997,55,710,437,337,489,143,114,400,803,711,351,685,110,83,919,347,305,203,654,618,527,130,163,471,769,197,70,76,406,941,290,822,835,482,536,452,463,155,794,219,469,978,518,291,434,25,820,431,219,876,58,328,122,316,173,227,814,331,624,266,837,582,81,108,837,929,164,457,497,429,676,238,787,689,228,136,873,129,483,653,732,88,551,990,927,612,498,702,471,468,663,173
GA_0.8,10743,5699.22021484375,1.9399999380111694,997.0,999.0,484.2200012207031,59.0,6.0,296.1397705078125,898,484,538,546,375,486,889,997,743,477,245,828,702,912,366,180,418,711,283,898,107,83,919,347,305,414,595,528,526,134,163,399,969,158,59,779,104,270,595,234,857,105,655,709,238,248,359,751,346,854,465,444,598,901,503,470,740,45,166,346,6,866,614,227,290,331,438,919,84,956,696,108,75,827,198,467,999,996,7,801,106,322,228,989,36,724,356,357,59,119,551,268,767,975,779,638,311,197,868,403
GA_0.8,14757,6084.953125,3.569999933242798,1000.0,999.0,497.75,16.0,2.0,287.53436279296875,898,507,299,546,651,486,938,17,743,702,245,645,393,912,319,919,418,165,283,750,1000,83,919,745,115,197,595,58,67,16,264,399,285,158,646,779,419,320,50,271,692,340,632,709,238,248,359,638,556,85,465,720,598,921,892,405,284,45,551,328,510,866,614,92,55,831,228,307,283,258,696,202,756,827,831,741,999,92,421,724,580,322,709,944,873,305,356,769,721,82,777,255,725,975,832,638,311,2,868,470
GA_0.8,15289,6791.3642578125,1.7799999713897705,997.0,972.0,475.8399963378906,8.0,10.0,283.2820129394531,62,484,299,546,375,75,889,997,743,702,195,828,393,912,366,180,203,711,283,750,107,83,919,130,284,414,595,744,200,877,865,901,969,259,70,8,500,320,50,271,712,232,536,709,221,248,359,751,963,268,465,444,598,25,503,470,219,45,551,346,391,386,665,227,55,331,228,266,796,956,696,108,10,827,831,741,497,547,421,724,106,689,709,944,36,392,356,769,732,972,551,255,657,537,832,702,311,258,379,470
GA_0.8,23780,7865.23046875,1.0199999809265137,1000.0,995.0,497.92999267578125,8.0,6.0,288.6788635253906,62,484,673,446,758,486,889,17,743,160,245,828,393,912,366,370,34,711,351,976,1000,83,919,130,284,195,595,744,200,877,865,901,969,259,59,438,104,270,8,271,712,340,655,563,238,248,524,638,556,85,778,720,598,25,503,470,740,791,166,328,6,386,614,784,55,831,228,307,796,258,995,610,282,233,831,741,530,547,421,724,675,253,709,944,36,305,356,812,817,82,551,990,657,537,832,702,311,197,625,470
GA_0.8,2311,4344.4306640625,2.3499999046325684,1000.0,991.0,490.6400146484375,15.0,6.0,287.7464294433594,62,484,299,546,651,75,889,972,568,702,734,231,15,566,366,919,418,165,283,750,1000,732,326,130,305,414,595,744,67,134,264,901,769,158,646,438,419,320,50,271,857,232,655,709,221,248,359,751,963,268,465,444,598,901,503,405,219,45,551,346,6,316,665,784,55,331,438,797,796,956,696,797,10,827,991,741,807,547,7,801,106,689,709,944,36,392,356,769,59,119,777,255,725,537,829,638,311,258,379,690
GA_0.8,4808,4598.81640625,3.690000057220459,1000.0,975.0,483.3999938964844,17.0,2.0,282.89697265625,898,507,299,546,375,486,938,17,743,702,195,828,393,912,319,180,203,165,283,750,1000,83,919,130,284,197,595,58,200,877,264,399,285,158,70,779,419,320,50,271,692,232,632,709,238,248,359,638,963,85,465,444,598,25,503,470,219,45,551,346,391,866,665,227,55,331,228,266,283,956,696,108,756,827,831,741,497,547,421,724,580,689,709,944,873,392,356,769,721,972,777,255,657,975,832,702,311,2,379,470
GA_0.8,7251,5991.74658203125,1.1399999856948853,972.0,991.0,500.19000244140625,15.0,7.0,279.8029479980469,62,484,538,546,651,75,889,972,568,702,734,645,15,566,366,370,418,165,283,750,107,732,326,130,305,414,595,744,67,134,264,901,969,656,646,438,419,320,50,271,857,232,536,709,221,248,359,751,963,268,465,444,598,901,503,405,740,45,218,346,510,316,665,227,55,831,438,797,84,956,696,797,10,827,991,457,807,547,7,801,106,689,709,944,36,392,356,769,732,972,777,255,725,537,829,638,311,258,379,690
GA_0.8,11488,6290.0625,2.0399999618530273,972.0,999.0,479.1300048828125,15.0,6.0,300.032958984375,62,484,538,546,375,75,889,972,568,477,734,231,15,912,366,180,418,165,283,898,107,732,919,130,305,414,595,744,67,134,264,901,769,158,70,438,419,270,50,234,857,232,536,709,221,248,359,751,963,854,465,444,598,901,503,470,219,45,551,346,6,316,614,227,290,331,438,797,84,956,696,108,75,827,991,457,999,996,7,801,106,689,709,989,36,724,356,769,732,972,777,268,725,158,779,638,311,197,379,403
GA_0.8,13365,6571.60498046875,4.119999885559082,1000.0,999.0,460.82000732421875,8.0,2.0,304.9424743652344,898,484,299,546,651,75,938,17,743,702,245,231,975,566,319,370,418,165,283,750,1000,411,919,745,115,197,595,58,67,16,264,399,769,158,70,8,419,320,50,271,857,340,632,709,221,248,359,638,963,85,465,720,598,901,844,405,219,45,551,346,6,866,665,92,55,831,228,266,84,258,696,108,756,827,735,457,999,223,7,724,106,322,709,944,873,305,356,769,721,82,551,255,927,975,832,638,311,2,379,470
