target,capacity,fitness,MaP,Default,MPW,MiW,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
MaP,19203,5205.953125,22483.0,14380.0,16600.0,16368.0,0.4699999988079071,996.0,961.0,500.25,1.0,45.0,276.3556823730469,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,16,187,713,481,544,92,68,72,967,158,358,632,609,33,601,938,529,740,798,959,996,866,423,832,1,331,106,968,234,900,791,345,645,635,487,598,514,455,501,680,498,694,585,355,696,648,638,861,360,307,627,626,961,610,378,490,491,254,479,196,59,856,647,321,787,827,599,847,546,306,789,552,622,696,452,280,520,556,45,52,432
MaP,15029,6058.2294921875,20056.0,10437.0,12917.0,13170.0,0.5799999833106995,996.0,961.0,510.5899963378906,1.0,45.0,286.21942138671875,245,619,67,201,927,422,80,126,19,624,680,896,78,961,34,364,839,596,343,16,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,82,959,996,866,423,832,1,331,106,968,920,900,791,345,645,655,487,598,514,455,501,402,498,694,538,355,696,648,638,861,360,307,627,626,961,610,574,490,491,254,479,196,782,856,647,602,787,827,599,847,546,306,789,806,622,696,452,280,520,556,45,52,432
MaP,9723,5274.12890625,13832.0,8012.0,6832.0,7377.0,0.4000000059604645,998.0,961.0,492.25,1.0,45.0,279.393310546875,245,619,67,201,927,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,837,5,544,92,68,72,357,619,358,118,609,33,601,938,529,740,53,998,996,866,423,832,1,331,106,968,234,900,498,345,645,635,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,627,626,961,610,574,490,491,254,479,586,782,856,820,321,787,827,599,932,546,306,789,306,622,696,214,280,303,556,45,52,432
MaP,7263,4956.90673828125,12222.0,5259.0,6427.0,6495.0,0.6600000262260437,996.0,961.0,494.4100036621094,1.0,17.0,278.606689453125,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,82,959,996,866,423,832,1,331,106,968,234,900,791,345,645,655,487,598,514,455,501,402,498,694,538,355,611,480,638,861,360,307,17,626,961,610,574,490,491,254,479,586,782,856,647,321,787,827,599,932,546,306,789,552,622,696,452,280,520,556,45,52,432
MaP,4846,3596.5234375,9136.0,3847.0,4011.0,5133.0,0.6600000262260437,996.0,961.0,494.67999267578125,1.0,17.0,278.61163330078125,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,82,959,996,866,423,832,1,331,106,968,234,900,791,345,645,635,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,17,626,961,610,574,490,491,254,479,586,782,856,647,321,787,827,599,932,546,306,789,552,622,696,452,280,520,556,45,52,432
MaP,24767,2290.20361328125,21905.0,18726.0,19462.0,19615.0,0.3799999952316284,996.0,961.0,492.75,1.0,45.0,273.0154113769531,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,837,5,544,92,68,72,357,619,358,118,609,33,601,938,529,740,82,959,996,866,423,832,1,331,106,968,234,900,498,345,645,655,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,627,626,961,610,574,490,491,254,479,586,782,856,820,321,787,827,599,932,546,306,789,552,622,696,452,280,303,556,45,52,432
MaP,19269,5323.646484375,22973.0,14841.0,16861.0,16829.0,0.49000000953674316,996.0,899.0,505.760009765625,1.0,45.0,272.3635559082031,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,16,187,713,481,544,92,68,72,967,619,358,632,609,33,601,938,529,740,798,959,996,866,423,832,1,331,106,968,234,900,791,345,645,635,487,598,514,455,501,402,498,694,538,355,696,648,638,861,360,307,627,626,899,610,574,490,491,254,479,196,59,856,647,602,787,827,599,847,546,306,789,552,622,696,452,280,520,556,45,52,432
MaP,19994,5415.212890625,22901.0,14841.0,16613.0,16437.0,0.4300000071525574,996.0,899.0,515.72998046875,1.0,45.0,271.6346740722656,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,16,187,713,481,544,92,68,72,967,619,358,632,609,33,601,938,529,740,798,959,996,866,423,832,1,331,106,968,234,900,791,345,645,655,487,598,514,455,501,402,498,694,538,355,696,648,638,861,360,307,627,626,899,610,574,490,491,254,479,196,782,856,647,602,787,827,599,847,546,306,789,806,622,696,452,280,520,556,45,52,432
MaP,21073,4013.458251953125,23067.0,16969.0,17626.0,18610.0,0.44999998807907104,998.0,961.0,492.239990234375,1.0,17.0,283.8749694824219,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,16,187,713,5,544,92,68,72,967,158,358,632,609,33,601,938,529,740,798,998,996,866,423,832,1,616,106,968,234,900,791,345,645,655,487,598,514,455,501,680,498,196,538,355,611,648,638,861,360,307,17,626,961,610,378,490,491,254,479,196,782,856,647,321,787,827,599,932,546,306,789,552,622,459,452,280,520,556,45,52,432
MaP,4850,3747.718017578125,9175.0,3847.0,4598.0,4879.0,0.6600000262260437,998.0,961.0,492.04998779296875,1.0,17.0,278.2532043457031,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,53,998,996,866,423,832,1,331,106,968,234,900,498,345,645,655,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,17,626,961,610,574,490,491,254,479,586,782,856,647,321,787,827,599,932,546,306,789,552,622,696,452,280,520,556,45,52,432
MaP,19573,2376.1005859375,22466.0,16442.0,17286.0,20245.0,0.9399999976158142,998.0,922.0,466.760009765625,1.0,23.0,291.34051513671875,845,619,380,359,927,716,56,168,19,182,86,10,327,961,101,364,218,854,417,16,187,713,661,544,92,148,655,967,501,600,118,70,593,551,74,441,740,164,998,19,791,610,416,1,144,971,968,920,973,498,73,23,208,738,440,769,455,744,769,392,196,585,355,696,480,638,861,360,445,241,857,885,610,574,490,691,922,479,196,671,716,147,602,341,341,599,485,62,417,789,552,185,696,682,217,520,159,86,52,432
MaP,9668,5280.80419921875,14051.0,7525.0,7062.0,7987.0,0.41999998688697815,998.0,961.0,495.5799865722656,1.0,45.0,280.43829345703125,245,619,67,201,927,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,53,998,996,866,423,832,1,331,106,968,234,900,498,345,645,655,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,627,626,961,610,574,490,491,254,479,586,782,856,647,321,787,827,599,932,546,306,789,306,622,696,214,280,303,556,45,52,432
MaP,4878,3797.98193359375,8746.0,2778.0,3143.0,4495.0,0.4099999964237213,996.0,961.0,497.6499938964844,1.0,45.0,279.17218017578125,245,619,67,201,927,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,53,959,996,866,423,832,1,331,106,968,234,900,498,345,645,655,487,598,514,455,501,402,498,694,585,355,611,480,638,861,360,307,627,626,961,610,574,490,491,254,479,586,782,856,647,321,787,827,599,932,546,306,789,552,622,696,214,280,303,556,45,52,432
MaP,12330,5036.208984375,16690.0,10162.0,10859.0,10914.0,0.41999998688697815,996.0,932.0,499.3800048828125,1.0,45.0,277.43145751953125,245,619,67,201,483,422,80,126,19,624,680,896,78,961,34,364,839,596,343,451,187,713,5,544,92,68,72,967,619,358,118,609,33,601,938,529,740,82,959,996,866,423,832,1,331,106,968,234,900,791,345,645,655,487,598,514,455,501,402,498,694,538,355,696,480,638,861,360,307,627,626,899,610,574,490,491,254,479,196,782,856,647,321,787,827,599,932,546,306,789,806,622,696,452,280,520,556,45,52,432
MaP,23520,2076.338623046875,24670.0,21697.0,22011.0,23467.0,0.5600000023841858,998.0,983.0,507.6300048828125,19.0,38.0,299.8544616699219,845,571,380,359,143,716,56,346,19,182,20,896,327,681,707,58,70,974,417,451,448,859,661,735,907,68,655,185,992,358,118,70,831,598,74,349,960,164,998,996,689,472,416,466,144,764,378,920,900,498,361,308,208,132,598,769,959,832,402,820,38,64,621,361,817,473,828,903,445,241,983,783,610,378,447,513,922,899,234,671,955,147,321,593,83,880,485,546,306,425,861,622,459,372,327,303,125,978,400,64
MaP,13863,4201.05615234375,20706.0,10182.0,15119.0,16358.0,6.03000020980835,996.0,984.0,491.1700134277344,5.0,45.0,298.34661865234375,525,619,67,201,483,422,263,168,92,431,383,10,574,961,426,364,218,51,343,16,187,713,589,735,5,68,72,967,992,358,632,840,33,551,969,441,575,798,27,996,866,610,832,466,331,25,968,746,900,791,1,702,246,487,440,208,455,746,680,402,196,909,220,696,817,638,78,360,895,627,913,899,483,574,623,691,254,938,586,782,856,647,602,787,341,599,847,62,514,283,552,346,984,214,280,303,125,45,52,432
MaP,15445,2820.66455078125,20367.0,14602.0,14849.0,17436.0,9.029999732971191,983.0,978.0,462.95001220703125,5.0,38.0,290.146484375,845,619,181,201,483,422,56,346,19,624,86,233,574,961,34,894,839,596,343,451,187,323,5,735,5,148,983,357,619,495,118,609,831,601,938,441,575,82,27,132,82,539,582,466,616,25,378,920,900,498,1,645,655,132,663,208,752,854,402,498,38,538,747,611,817,174,78,903,687,627,643,961,483,378,490,112,686,451,586,59,894,253,244,787,827,599,522,970,417,283,111,622,459,214,280,303,125,978,440,64
MPW,4615,197.4427490234375,6699.0,4228.0,6393.0,8146.0,0.4699999988079071,996.0,975.0,492.2300109863281,16.0,17.0,283.3755187988281,444,856,26,629,896,170,59,731,589,164,237,432,495,111,646,485,949,480,850,321,596,98,716,125,304,865,168,494,404,986,319,349,575,306,16,465,735,373,613,996,121,811,761,71,436,845,306,825,240,351,131,799,69,814,666,457,582,975,771,570,220,226,382,17,887,880,573,579,360,544,732,731,884,189,476,763,862,112,468,670,965,346,226,53,91,745,387,873,365,884,112,550,780,284,689,207,152,150,623,512
MPW,2380,2189.3486328125,5482.0,2762.0,6080.0,5088.0,0.8399999737739563,965.0,939.0,514.989990234375,8.0,5.0,275.92608642578125,51,853,648,629,889,715,234,534,199,251,476,665,818,553,646,480,949,488,577,607,872,98,120,125,8,687,650,518,905,538,101,325,965,852,595,465,948,443,182,301,121,732,401,788,28,845,863,209,20,344,576,799,640,283,628,397,783,420,203,939,369,580,382,17,88,314,533,850,370,544,808,751,924,459,183,387,787,97,363,647,914,758,526,181,684,745,387,683,793,910,112,550,839,775,5,207,389,344,784,481
Default,2206,710.8385620117188,4103.0,3990.0,3326.0,5077.0,0.6200000047683716,985.0,974.0,470.1700134277344,18.0,25.0,294.6133728027344,729,792,700,704,566,336,607,405,807,930,317,36,483,625,26,449,780,310,529,300,559,205,776,228,514,110,304,337,342,525,182,967,985,948,20,93,751,195,18,79,745,755,163,814,373,33,222,86,216,775,251,721,512,65,585,811,122,226,775,973,169,935,87,454,440,890,393,165,764,244,162,185,719,419,974,185,30,505,778,248,272,342,785,937,136,841,474,25,582,649,513,916,482,973,280,46,666,338,769,453
Default,6806,1128.8829345703125,9263.0,9965.0,7994.0,9840.0,0.6100000143051147,948.0,974.0,474.8500061035156,20.0,25.0,274.48504638671875,729,878,700,704,566,336,645,796,807,691,317,826,483,625,26,183,780,310,529,174,559,205,776,228,391,41,304,337,880,525,21,398,777,948,20,93,751,277,419,28,745,237,163,814,614,121,222,86,249,195,251,721,685,65,107,811,122,226,775,973,441,611,154,528,176,890,393,165,764,686,103,139,719,419,974,185,561,505,778,520,272,421,649,829,437,110,474,25,582,537,513,656,587,973,280,817,666,662,566,453
Default,15888,678.4536743164062,22705.0,22772.0,19186.0,22011.0,0.8700000047683716,1000.0,974.0,471.57000732421875,21.0,25.0,282.36553955078125,729,878,700,704,364,617,152,796,807,691,769,903,483,873,893,722,665,310,529,174,559,173,989,228,559,41,304,351,493,525,21,398,777,948,1000,93,751,277,419,493,381,237,529,519,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,528,176,890,307,165,764,104,103,139,719,419,974,185,561,505,778,271,202,421,59,435,437,110,169,25,582,537,513,656,482,973,280,817,667,304,769,833
Default,6414,1500.8843994140625,9515.0,11489.0,8600.0,9984.0,0.7099999785423279,948.0,974.0,452.239990234375,20.0,25.0,278.2982482910156,729,878,700,704,364,336,645,796,807,741,317,903,483,625,26,183,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,381,237,163,814,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,686,103,139,719,419,974,185,30,505,778,520,272,421,649,829,437,110,474,25,582,649,513,656,482,973,280,817,667,662,769,453
Default,15733,734.2918701171875,20570.0,20981.0,19316.0,20388.0,0.8999999761581421,1000.0,974.0,454.489990234375,21.0,25.0,280.76763916015625,729,878,700,704,364,336,152,796,807,691,769,903,483,625,26,722,665,310,529,174,559,173,776,228,391,41,304,337,493,525,21,398,777,948,1000,93,751,277,419,493,381,237,529,814,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,528,176,890,307,165,764,104,103,139,719,419,974,185,30,505,778,520,272,421,59,435,437,110,169,25,582,537,513,656,482,973,280,817,667,304,769,833
Default,8204,1318.119873046875,11239.0,12885.0,10231.0,11429.0,0.7400000095367432,948.0,974.0,446.2799987792969,20.0,8.0,279.2228088378906,729,878,700,704,364,336,645,796,807,691,317,903,483,625,26,722,780,310,529,174,559,205,776,228,559,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,381,237,163,519,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,103,139,719,419,974,185,30,505,778,520,8,421,649,829,437,110,474,25,582,537,513,656,482,973,280,817,667,662,769,453
Default,12483,877.0158081054688,15785.0,16290.0,12579.0,14447.0,0.7099999785423279,948.0,974.0,453.25,20.0,25.0,276.82073974609375,729,878,700,704,364,336,152,796,807,691,317,903,483,625,893,722,780,310,529,174,559,205,776,228,559,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,381,237,163,519,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,162,139,719,419,974,185,30,505,778,520,272,421,649,829,437,110,474,25,582,537,513,656,482,973,280,817,667,662,769,453
Default,14663,793.4105834960938,20147.0,20382.0,16319.0,18990.0,0.7900000214576721,1000.0,973.0,469.6600036621094,18.0,30.0,279.38677978515625,729,878,700,704,364,617,152,989,807,691,317,903,483,625,893,722,780,310,529,174,559,205,776,228,559,41,304,337,493,525,21,398,777,948,1000,93,751,277,18,493,381,237,163,519,614,121,222,86,216,195,251,721,685,65,107,128,122,485,775,973,169,611,154,454,176,890,307,165,764,104,162,139,48,419,819,185,30,505,778,520,272,421,649,435,437,110,474,925,582,649,513,656,587,973,280,817,667,662,769,453
Default,4199,955.367431640625,7316.0,7959.0,4016.0,7717.0,0.8100000023841858,1000.0,973.0,452.1199951171875,21.0,25.0,283.52117919921875,729,878,700,704,364,336,152,989,807,141,317,903,483,625,26,183,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,1000,93,751,277,419,28,745,237,163,814,614,121,222,86,216,195,251,721,685,65,107,128,122,485,775,973,169,611,154,454,176,890,393,165,764,686,162,139,48,419,819,185,30,505,778,520,272,421,649,829,437,110,474,25,582,649,513,656,482,973,280,817,666,662,769,453
Default,8643,628.3826904296875,11449.0,11688.0,7498.0,10734.0,0.6200000047683716,948.0,973.0,444.8399963378906,18.0,25.0,278.6513977050781,729,878,700,704,364,336,152,796,807,141,317,903,483,625,26,722,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,20,93,751,277,18,28,381,237,163,814,614,121,222,86,216,195,251,721,685,65,107,128,122,485,775,973,169,611,154,454,176,890,393,165,764,686,162,139,719,419,819,185,30,505,778,520,272,421,649,829,437,110,474,25,582,649,513,656,482,973,280,817,666,662,769,453
Default,10283,813.8138427734375,14095.0,14259.0,11709.0,13364.0,0.7300000190734863,948.0,974.0,451.7900085449219,20.0,25.0,278.3304138183594,729,878,700,704,364,336,645,796,807,691,317,903,483,625,26,722,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,745,237,163,814,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,103,139,719,419,974,185,30,505,778,520,272,421,649,829,437,110,474,25,582,537,513,656,482,973,280,817,666,662,566,453
Default,6372,1384.730712890625,8934.0,11212.0,6128.0,9984.0,0.7200000286102295,948.0,973.0,454.32000732421875,20.0,25.0,277.25518798828125,729,878,700,704,364,336,645,796,807,741,317,903,483,625,26,183,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,745,237,163,814,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,686,103,139,719,419,819,185,30,505,778,520,272,421,649,829,437,110,474,25,582,649,513,656,482,973,280,817,666,662,769,453
Default,14858,803.1389770507812,19263.0,19771.0,14596.0,17574.0,0.6299999952316284,1000.0,973.0,467.67999267578125,21.0,30.0,274.6920471191406,729,878,700,704,364,336,152,796,807,691,317,903,483,625,893,722,780,310,529,174,559,205,776,228,559,41,304,337,493,525,21,398,777,948,1000,93,751,277,419,28,381,237,163,519,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,162,139,719,419,819,185,30,505,778,520,272,421,649,435,437,110,474,925,582,649,513,656,482,973,280,817,667,662,769,453
Default,8300,1008.2876586914062,11607.0,12601.0,9964.0,11401.0,0.7200000286102295,948.0,974.0,448.9200134277344,20.0,25.0,276.2992248535156,729,878,700,704,364,336,645,796,807,691,317,903,483,625,26,722,780,310,529,174,559,205,776,228,559,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,381,237,163,519,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,103,139,719,419,974,185,30,505,778,520,272,421,649,829,437,110,474,25,582,537,513,656,482,973,280,817,667,662,769,453
Default,8341,1297.6307373046875,11685.0,12955.0,7404.0,11401.0,0.7200000286102295,948.0,974.0,451.80999755859375,20.0,25.0,279.4974365234375,729,878,700,704,364,336,645,796,807,741,317,903,483,625,26,722,780,310,529,174,559,205,776,228,391,41,304,337,493,525,21,398,777,948,20,93,751,277,419,28,381,237,163,814,614,121,222,86,249,195,251,721,685,65,107,128,122,226,775,973,169,611,154,454,176,890,307,165,764,104,103,139,719,419,974,185,30,505,778,520,272,421,649,829,437,110,474,25,582,649,513,656,482,973,280,817,667,662,769,453
MiW,4373,4396.89501953125,7719.0,6277.0,6435.0,11429.0,1.2899999618530273,959.0,998.0,507.92999267578125,69.0,16.0,281.06707763671875,352,959,248,262,451,905,544,460,442,72,69,500,949,137,656,230,473,93,569,678,793,78,514,786,782,821,920,126,437,627,813,157,928,467,946,657,291,505,411,797,573,658,675,406,651,354,657,348,561,950,151,863,251,255,843,866,456,760,347,649,381,95,871,16,113,913,797,687,481,293,258,688,140,998,634,116,668,89,23,400,369,551,68,702,146,22,776,75,175,634,311,633,909,708,760,850,504,582,398,780
MiW,2320,3436.779541015625,4928.0,2887.0,3396.0,6743.0,0.800000011920929,974.0,991.0,526.4299926757812,49.0,22.0,273.9362487792969,352,959,720,787,776,721,544,577,49,632,69,500,820,137,597,226,523,93,974,678,793,78,455,756,215,821,920,126,437,627,813,98,928,467,123,294,517,505,411,797,573,658,675,532,392,354,657,856,561,950,810,820,251,255,843,866,456,760,347,649,181,95,441,747,343,721,797,687,317,293,875,755,140,326,178,116,565,89,23,565,939,551,991,702,620,22,434,360,175,315,311,716,909,699,760,850,171,582,322,780
MiW,6339,4399.546875,11443.0,8198.0,10870.0,16049.0,1.340000033378601,974.0,998.0,518.1799926757812,47.0,16.0,291.4981689453125,352,959,720,262,451,905,47,577,49,72,879,500,820,137,597,329,463,93,974,678,793,652,514,786,782,821,920,825,717,627,813,98,928,467,121,298,517,616,411,797,573,658,675,532,392,354,657,856,561,950,151,820,251,255,897,719,456,533,347,963,381,95,871,16,113,913,797,687,317,144,258,755,140,998,178,116,668,389,23,400,369,551,68,884,146,22,776,75,175,315,311,633,909,708,760,850,280,582,398,780
MiW,10340,879.4141235351562,15982.0,10533.0,12109.0,16599.0,1.090000033378601,971.0,998.0,462.69000244140625,32.0,22.0,276.2406921386719,352,179,248,262,451,905,544,460,442,32,879,500,410,137,610,329,463,93,569,678,461,652,514,110,782,264,456,126,717,627,813,157,971,547,121,298,291,616,411,353,569,658,675,406,729,354,657,131,561,950,151,129,150,255,843,866,780,533,222,963,381,360,871,241,113,913,797,687,481,144,258,688,140,998,634,183,668,89,23,652,369,551,68,884,146,22,60,75,175,634,311,633,909,850,414,850,280,127,398,780
