target,N,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Jooken,600,100000000,931.1327368298616,50100200,50100200,35070099.59583333,1,1,22958705.011019368
Jooken,800,10000000000,1260.8746063724307,5000100300,5000100298,885846624.795625,1,1,1474372827.9538226
Jooken,400,1000000,508.9527004745682,500299,500300,450192.91875,20,6,150025.9295611167
Jooken,1000,100000000,1464.8977304416958,60000298,60000299,16702959.619,1,2,16407453.257676804
Jooken,1000,1000000,1570.955834010688,510100,510100,357050.8255,1,1,233711.02760203474
Jooken,1200,10000000000,1678.1594179029105,5001000100,5001000100,1356950051.5220833,1,1,1680330107.9675333
Jooken,1000,100000000,1162.57386114347,50001099,50001098,17438450.3045,2,1,17185782.623003338
Jooken,400,100000000,538.7984973154835,50001290,50001295,8733847.4875,5,1,14676702.654047584
Jooken,800,100000000,1481.1391204805366,50100200,50100199,13632600.174375,1,1,16825143.32121012
Jooken,1200,1000000,1573.3707233414084,600100,600100,540051.4395833333,1,1,180000.62526837378
Jooken,1000,100000000,1612.3714502837272,50100293,50100299,6178710.118,1,1,12899094.744143564
Jooken,1000,100000000,1773.8903498593872,50100200,50100200,35070098.3695,1,1,22958704.558800265
Jooken,1200,100000000,1403.5475410562694,50100100,50100100,7005790.252083333,1,1,13522844.419780388
Jooken,400,10000000000,596.5023897319581,6000000283,6000000291,1552417746.5325,8,2,1437822920.105774
Jooken,1000,1000000,1634.602866402705,600100,600099,146199.8535,1,1,163116.628805815
Jooken,600,1000000,1065.3692189010596,510184,510198,67894.83916666667,6,1,129160.21326351484
Jooken,600,100000000,746.6416264164094,50100200,50100200,40080100.255,2,4,20040002.619250495
Jooken,600,100000000,1019.7757812643976,50001094,50001097,6000097.6866666665,1,1,12806692.809189934
Jooken,800,1000000,1002.0648446311216,500400,500400,450237.640625,11,3,150031.35834752672
Jooken,1000,100000000,1485.5692342071134,51000300,51000300,40800151.9525,2,3,20400002.432690002
Jooken,1000,10000000000,1498.2526313092112,5100000298,5100000297,598835453.0195,2,2,1233263957.2388287
Jooken,600,100000000,853.1736817578842,50001199,50001199,45001001.38333333,3,1,15000299.891775487
Jooken,1200,1000000,1500.552229275598,510100,510100,408050.10291666666,1,1,203999.13893229997
Jooken,1000,10000000000,1441.4219836955315,5100000195,5100000196,1088046973.293,3,1,1535605416.551398
Jooken,600,10000000000,684.445132670889,5100000300,5100000300,4590000151.5525,3,2,1530000001.9147248
Jooken,600,100000000,716.8801489598558,50010298,50010293,6841531.99,5,5,13457711.285501206
Jooken,1200,10000000000,1569.2815357869536,5000000199,5000000200,1743750102.1291666,3,1,1718568173.875528
Jooken,1000,100000000,1201.4921405089126,50100100,50100097,6988907.98,1,1,13510908.269664554
Jooken,1200,10000000000,1324.7173822161162,5100000200,5100000200,1833750100.2479167,1,5,1728945216.5085542
Jooken,800,100000000,1077.438174794676,60000296,60000300,23500151.569375,3,1,19250001.83315549
Jooken,800,100000000,1108.0995989410433,50100098,50100100,8937590.8775,1,1,14755746.769712096
Jooken,600,10000000000,790.1224616546257,5000100098,5000100094,765238322.7333333,1,1,1403605797.20111
Jooken,1200,100000000,1915.8702084158924,60000298,60000300,13991075.195833333,3,1,14414123.05296795
Jooken,1000,100000000,1369.6952063357198,50010099,50010100,8790782.5185,2,1,14704794.31375982
Jooken,400,100000000,610.228201084485,50001099,50001092,7735611.45125,1,1,14089318.594854223
Jooken,1000,1000000,1160.7242144438342,510200,510200,459099.0275,5,5,152998.5053648229
Jooken,400,1000000,599.684716199824,500199,500200,350102.8425,1,2,229131.40299586326
Jooken,1200,10000000000,1298.7180575058926,6000000295,6000000300,2643750153.0041666,2,6,1841799813.0509849
Jooken,1200,100000000,1568.294535782174,50010196,50010198,6924914.597083333,1,1,13518169.681167332
Jooken,1200,10000000000,1590.1892211361217,5100000197,5100000196,687342507.35875,1,2,1298036329.858452
Jooken,600,100000000,622.9227770785345,50010200,50010200,45009102.431666665,3,14,15002997.693997175
Jooken,400,100000000,411.9137395218961,50010200,50010200,45009102.04375,3,13,15002996.01886055
Jooken,1000,10000000000,1275.686641955864,5100000097,5100000100,1088046926.2615,1,1,1535605415.9099631
Jooken,400,10000000000,481.0292350707724,5001000300,5001000300,4000800155.68,2,2,2000399998.715002
Jooken,800,10000000000,1128.066616188827,5010000098,5010000100,620387784.586875,1,1,1291941882.5070908
Jooken,600,10000000000,677.0394212120787,5000000199,5000000196,683250016.8875,3,3,1345714416.5865743
Jooken,600,10000000000,1028.6704597199512,5000000193,5000000200,599926857.1366667,2,1,1280659151.3848596
Jooken,1000,1000000,1559.9949777209208,600100,600099,167078.4125,1,1,164075.55658763845
Jooken,400,1000000,591.1755247395586,500182,500200,52594.5525,1,3,121423.52146984225
Jooken,1200,10000000000,1358.7284742161,5000000300,5000000300,4500000148.520416,7,4,1500000000.4081967
Jooken,600,100000000,707.3662508786651,50001197,50001198,9981470.6025,5,1,15288045.118036931
Jooken,600,100000000,939.7854116180462,50010099,50010100,13569549.76,1,1,16803300.931030925
Jooken,1000,1000000,1366.323941407952,500208,500206,61101.6825,1,1,128894.2013847857
Jooken,1200,1000000,1818.7406426371133,510300,510300,357150.68041666667,2,1,233711.96979770123
Jooken,1200,100000000,1406.6385473848006,60000100,60000099,26437550.973333333,1,1,18417998.31744063
Jooken,600,10000000000,857.3570979311443,5000100291,5000100299,765238423.9258333,1,4,1403605803.1251836
Jooken,1000,100000000,1700.14371463701,50000200,50000200,35000100.0835,1,1,22912877.130739097
Jooken,1000,1000000,1327.1600475301739,500200,500200,53112.357,1,2,121907.72782511186
Jooken,400,100000000,512.5698824593965,50100196,50100190,6837029.5125,8,1,13402051.252690997
Jooken,400,1000000,547.8882735303517,500300,500300,350152.1375,3,2,229130.5276241603
Jooken,800,1000000,911.9815097972056,600291,600288,189951.494375,3,5,162071.23169185893
Jooken,800,100000000,1412.2293412516276,60000200,60000200,42000098.299375,2,1,27495453.390620988
Jooken,1000,1000000,1147.654407175347,600193,600198,158791.314,1,4,143476.51438783074
Jooken,800,100000000,1242.7581342514554,60000100,60000100,14086802.11625,1,1,14416661.380976913
Jooken,1000,10000000000,1064.3390093926391,5001000200,5001000200,690812873.6335,5,9,1350614084.1196024
Jooken,1200,10000000000,1753.9248748932562,5100000100,5100000100,1426250050.9316666,1,1,1704749339.7120657
Jooken,1000,100000000,1546.0523820981132,50100300,50100299,15580147.54,1,1,17122618.225619048
Jooken,800,1000000,891.7647659748142,600099,600100,264426.05125,2,3,184180.37940901474
Jooken,1200,10000000000,1947.0005892415736,6000000300,6000000297,1470986479.5425,2,1,1632175039.9047153
Jooken,600,100000000,1247.0863663215039,51000296,51000298,8341847.011666667,1,1,14211406.322493248
Jooken,400,10000000000,855.3811249362337,5001000300,5001000300,3500700152.5525,1,1,2291746108.6823816
Jooken,800,10000000000,870.8144045892659,5000100296,5000100286,687505607.8025,4,10,1348755121.3557541
Jooken,1200,10000000000,1790.7217387636506,5100000200,5100000200,1630000100.6829166,4,1,1728937532.8666558
Jooken,1200,100000000,1532.9275530183768,50000099,50000100,6082640.599583333,1,1,12875553.801060224
Jooken,400,100000000,486.7237568175961,60000270,60000296,14710013.6675,3,4,16321750.218574313
Jooken,600,100000000,1019.2387460557208,50000091,50000094,5332733.494166667,1,1,12220484.504799925
Jooken,800,100000000,1258.1476519493574,51000197,51000198,6920600.285625,2,1,13012228.865353232
Jooken,600,100000000,775.3840367183496,50000197,50000181,6832601.495,1,1,13457142.916134033
Jooken,600,10000000000,770.465136247142,5001000098,5001000095,533961613.5275,1,1,1222182487.9540126
Jooken,600,10000000000,697.7759387348395,6000000200,6000000196,1676608173.8291667,1,5,1640620226.574116
Jooken,1200,1000000,1381.0321610729004,600200,600200,264475.11875,4,4,184182.04221227157
Jooken,600,1000000,761.0611544079222,500108,500108,99864.09916666667,2,1,152880.00012769602
Jooken,400,10000000000,579.9656840014643,5000100298,5000100280,773556225.7025,1,4,1408931924.2242243
Jooken,600,10000000000,1008.6148904548359,5001000199,5001000200,765859369.9733334,3,1,1403757961.4890618
Jooken,800,100000000,1127.7082743930446,50100297,50100293,10070617.011875,1,2,15294532.988591189
Jooken,400,1000000,673.542567712514,500102,500106,77406.3425,3,1,140892.82590036368
Jooken,600,10000000000,617.1996987070088,6000000300,6000000300,5400000147.3925,7,18,1799999998.086391
Jooken,400,100000000,559.7643872659092,50000099,50000100,6749224.00125,4,1,13395842.687203148
Jooken,400,10000000000,457.0328024059993,5001000284,5001000299,998947027.96375,6,5,1528863229.6038072
Jooken,1000,10000000000,1260.9533599953947,5000100100,5000100100,878360501.166,1,1,1470367549.1419358
Jooken,1000,1000000,1277.007334291019,500308,500304,87990.9595,4,1,147039.47777713934
Jooken,1000,1000000,1324.4607432995083,510100,510099,163049.945,1,1,172893.34910088638
Jooken,400,1000000,463.08775379352704,500400,500390,67726.79125,4,5,133970.2789917513
Jooken,600,1000000,664.9302811086723,500295,500282,99953.27083333333,9,9,152879.44232601763
Jooken,1200,1000000,1539.830371267765,600100,600100,480050.73125,1,1,239999.9475335252
Jooken,600,100000000,967.4378847518641,50100100,50100100,13632551.265833333,1,1,16825140.407154612
Jooken,1200,1000000,1506.2849486842074,500100,500100,155051.24791666667,1,1,171044.2032009897
Jooken,1200,10000000000,1622.8386573021628,5100000300,5100000300,4080000149.6766667,1,3,2039999998.8154182
Jooken,600,10000000000,703.8258124976365,5000000100,5000000100,4500000050.6866665,4,1,1499999999.842778
Jooken,600,100000000,681.3709280035443,51000200,51000200,45900100.5575,1,3,15299999.194275826
Jooken,800,1000000,1307.6793852178462,600100,600097,147148.5375,2,1,163216.59814132293
Jooken,400,100000000,657.0975300084214,51000284,51000300,6779414.68375,8,2,12915886.102270916
Jooken,600,10000000000,1008.954693623873,5001000200,5001000199,533961660.32166666,1,2,1222182488.1179671
Jooken,1000,10000000000,1312.7282234149066,5000100300,5000100296,610004986.877,1,3,1288933436.7877908
Jooken,400,10000000000,579.648562839616,5001000097,5001000095,874078566.19875,2,1,1467783927.5392735
Jooken,800,1000000,1048.8837331945574,500109,500107,53802.086875,1,1,122590.92493718928
Jooken,400,100000000,636.9687994054717,60000097,60000098,12074410.07625,1,1,14228385.439725483
Jooken,1200,100000000,1402.0618056292346,50010100,50010100,17446549.09958333,1,1,17186697.138517633
Jooken,400,1000000,487.47361447511514,501100,501100,450951.18,2,2,150299.8919549432
Jooken,800,100000000,1135.93260722231,50100192,50100194,5444319.61875,2,1,12272287.092326675
Jooken,400,100000000,421.29147659477513,50001198,50001195,6750153.16,4,13,13395902.484201659
Jooken,1000,10000000000,1602.2746825298896,5010000193,5010000196,536825404.366,1,2,1220308502.0483227
Jooken,800,1000000,1084.1040519278786,500300,500300,400181.021875,4,2,200040.6802996709
Jooken,600,100000000,992.2860435648099,51000296,51000300,14262649.168333333,1,2,17047490.192019016
Jooken,400,1000000,455.1312401629931,501299,501300,136477.63125,2,13,168252.11553000685
Jooken,1200,10000000000,1334.429958267514,5000000197,5000000199,881608173.5495833,2,3,1472141438.5221927
Jooken,1200,1000000,1723.22216262028,500300,500300,350150.40125,1,1,229132.13946789943
Jooken,600,100000000,805.201469061852,51000197,51000200,16300101.665,2,1,17289375.335680842
Jooken,1200,10000000000,1564.824398072,5001000300,5001000299,1744650148.6066666,3,1,1718669658.0152156
Jooken,1000,10000000000,1206.3525818149956,5000100100,5000100100,4500090049.6735,1,2,1500030000.8828337
Jooken,400,10000000000,598.1363569198712,5000000198,5000000200,1550000100.14375,3,1,1710445845.494221
Jooken,600,10000000000,723.5583425624358,5000100297,5000100291,600004906.9825,1,3,1280669455.034786
Jooken,1200,100000000,2013.0856090230893,50001195,50001198,5333476.6883333335,3,2,12220618.75001467
Jooken,400,10000000000,478.15569938129346,5010000100,5010000100,3507000050.4775,4,3,2295870421.573339
Jooken,1000,1000000,1555.1965742003244,501281,501293,61936.892,1,1,128989.35448029166
Jooken,600,1000000,623.9130808189128,600195,600198,189907.445,1,3,162073.7103622463
Jooken,1200,1000000,1881.9324073859057,510299,510299,84475.98291666666,1,1,142616.3304339512
Jooken,1000,10000000000,1487.074216769145,6000000200,6000000200,4200000098.409,2,2,2749545415.253293
Jooken,600,10000000000,883.2777213276536,5010000193,5010000194,540201661.1375,1,2,1223394753.9712324
Jooken,400,10000000000,619.178066406622,5100000199,5100000198,1630000098.96375,4,3,1728937536.1761527
Jooken,1000,100000000,1328.0013737893205,50000099,50000100,7685011.6025,1,2,14057277.760618534
Jooken,1200,1000000,1889.2379263690482,600199,600199,122762.29791666666,1,1,142585.46013641256
Jooken,600,10000000000,958.5071894156979,5000000100,5000000099,765169319.8458333,1,1,1403588897.75599
Jooken,400,10000000000,410.37005961479343,5100000300,5100000300,4590000147.0725,13,28,1530000002.2200024
Jooken,1200,100000000,1318.0970612097485,60000200,60000200,26437600.155416667,2,4,18417998.53269336
Jooken,400,100000000,561.1785934039352,50010292,50010285,6758099.89,9,1,13396459.891551586
Jooken,1200,1000000,1477.2669646369834,500209,500209,174485.88125,1,1,171859.14531190842
Jooken,600,10000000000,847.4542294399655,6000000099,6000000100,4200000051.6633334,1,1,2749545417.4604936
Jooken,800,10000000000,1069.9386490029615,5000100300,5000100300,4000080153.184375,5,1,2000039999.6859396
Jooken,1000,100000000,1693.081827801337,50100193,50100200,7754361.3935,1,1,14074128.32997709
Jooken,400,10000000000,651.3232622299938,5100000195,5100000198,1426250101.71125,1,1,1704749342.5832179
Jooken,400,1000000,604.7625738012512,500209,500206,350107.24375,1,2,229133.13296160236
Jooken,800,1000000,998.9816474312347,500306,500304,68905.495,4,4,134870.75583027618
Jooken,400,100000000,594.7229719929178,50100299,50100300,40080152.3875,1,1,20040001.831444774
Jooken,1000,100000000,1511.36917403275,50000300,50000300,15500150.365,5,1,17104460.613537196
Jooken,400,1000000,560.4163685001859,500109,500109,350055.76125,2,2,229133.08455730864
Jooken,600,100000000,969.9114915069978,50001098,50001097,7652432.878333333,1,1,14036058.596660592
Jooken,1000,1000000,1415.6461667278782,510298,510298,142776.7155,1,2,170475.55163804736
Jooken,1000,100000000,1049.6160513709876,50000100,50000100,45000050.749,1,1,15000000.614695396
Jooken,1000,10000000000,1313.4339158349803,5000000099,5000000097,609925587.1695,1,1,1288923636.7722797
Jooken,1000,100000000,1633.925460665251,50001299,50001298,15500953.2975,2,1,17104643.632262405
Jooken,1000,1000000,1802.3733971722195,500291,500300,88005.256,2,1,147046.68590559755
Jooken,600,1000000,797.2647312610857,510300,510298,357155.54833333334,2,6,233709.35648790572
Jooken,1000,100000000,1420.671896424049,60000300,60000300,48000151.1725,1,1,24000001.680150308
Jooken,400,100000000,484.23910582514605,50000285,50000299,17437649.22875,7,4,17185681.627633538
Jooken,1000,100000000,1318.850961033209,51000197,51000187,6892353.591,1,2,12993137.296108225
Jooken,1200,100000000,1715.2232313362763,50010299,50010300,7741992.642083333,1,1,14090816.153330091
Jooken,1200,100000000,2083.454745011112,60000200,60000200,14709964.01875,1,1,16321748.88507064
Jooken,800,100000000,1277.39546129113,60000198,60000199,20562601.97875,1,1,19612355.309655618
Jooken,600,10000000000,810.3538775933213,5001000098,5001000099,1744650051.535,2,1,1718669661.6694643
Jooken,600,10000000000,752.6960020631137,6000000099,6000000097,1226601612.11,1,1,1425866805.0850232
Jooken,600,100000000,614.7617269098724,50000300,50000294,9980617.470833333,4,15,15287982.131477967
Jooken,400,1000000,553.4257003645716,510297,510298,84478.98625,3,6,142616.28650200178
Jooken,400,1000000,529.1162131287103,600099,600100,235050.62125,2,2,192499.34023582473
Jooken,1000,1000000,1407.4578959086668,501200,501198,155900.906,1,1,171227.01713711588
Jooken,1000,100000000,1534.4942137015123,50000100,50000097,13562549.919,1,1,16800878.504405536
Jooken,1000,10000000000,1533.7722890363755,5001000291,5001000298,530624454.471,1,2,1219083694.7624779
Jooken,400,10000000000,450.3595837017446,5000000098,5000000098,674917654.115,1,2,1339584336.5815117
Jooken,600,10000000000,794.9099909778239,5000000100,5000000100,4000000049.9325,1,1,1999999999.9516668
Jooken,800,10000000000,1234.0919339020968,6000000099,6000000100,1470986378.635,1,1,1632175037.5197916
Jooken,800,10000000000,1164.174751231651,5001000100,5001000100,3500700051.160625,1,1,2291746104.683401
Jooken,1200,10000000000,2030.3308326068216,5010000096,5010000100,540201613.03625,1,1,1223394751.6538332
Jooken,600,100000000,1071.7004160057115,51000292,51000298,6026166.214166666,4,3,12362184.694995342
Jooken,400,100000000,428.08895737877816,60000300,60000300,54000146.60375,12,9,17999998.272293743
Jooken,800,100000000,902.0919045983371,50001099,50001098,6875104.160625,1,2,13487550.678895045
Jooken,400,100000000,527.8596883564619,51000200,51000199,35700099.6675,2,4,23371134.304605324
